source,model_name,device_type,gpu_type,tp,pp,pipeline_stages,tp_per_stage,num_gpus,num_replicas,max_input_length,max_output_length,batch_size,total_tokens_per_sec,input_tokens_per_sec,output_tokens_per_sec,cost_per_hour,dollar_per_million_token,total_cost,mem_per_gpu_gb,budget_tested,e2e_p50_s,e2e_p90_s,e2e_p99_s,is_best,layer_mapping,num_requests,output_dir,placement,rps,sim_duration_s,source_path,status,total_input_tokens,total_layers,total_output_tokens,total_runtime_hours,tpot_p50_s,tpot_p90_s,tpot_p99_s,ttft_p50_s,ttft_p90_s,ttft_p99_s
solver,llama3-70b-decode,"g5.12xlarge#2,g5.48xlarge#2,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,4096.0,4096.0,64.0,246.68,0.0,246.68,38.25,43.071268,43.07,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",196.61,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#2:4}, PP_2:{g5.48xlarge#2:4}, PP_3:{g5.48xlarge#3:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.48xlarge#2:4}}",,,large-decode/method_enumeration-wrk_decode-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.13,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#2,g5.48xlarge#2,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,4096.0,4096.0,64.0,246.68,0.0,246.68,38.25,43.071268,43.07,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",393.22,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#2:4}, PP_2:{g5.48xlarge#2:4}, PP_3:{g5.48xlarge#3:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.48xlarge#2:4}}",,,large-decode/method_enumeration-wrk_decode-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.13,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g6e.48xlarge#3","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12.0,,8192.0,8192.0,32.0,101.95,0.0,101.95,33.06,90.074141,90.07,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:24.0, PP_5:48.0}",33.06,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#3:2}, PP_2:{g6e.48xlarge#3:2}, PP_3:{g6e.48xlarge#3:2}, PP_4:{g5.12xlarge#3:4}, PP_5:{g6e.48xlarge#3:2}}",,,large-decode/method_enumeration-wrk_decode-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,2.72,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,32.0,103.74,0.0,103.74,38.25,102.42423,102.42,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",39.67,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#3:4}, PP_3:{g5.48xlarge#3:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}",,,large-decode/method_enumeration-wrk_decode-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,2.68,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,32.0,103.74,0.0,103.74,38.25,102.42423,102.42,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",49.59,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#3:4}, PP_3:{g5.48xlarge#3:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}",,,large-decode/method_enumeration-wrk_decode-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,2.68,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,32.0,103.74,0.0,103.74,38.25,102.42423,102.42,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",196.61,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#3:4}, PP_3:{g5.48xlarge#3:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}",,,large-decode/method_enumeration-wrk_decode-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,2.68,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,32.0,103.74,0.0,103.74,38.25,102.42423,102.42,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",393.22,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#3:4}, PP_3:{g5.48xlarge#3:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}",,,large-decode/method_enumeration-wrk_decode-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,2.68,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g6e.48xlarge#3","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12.0,,8192.0,8192.0,64.0,176.14,0.0,176.14,33.06,52.137669,52.14,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:24.0, PP_5:48.0}",33.06,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#3:2}, PP_2:{g6e.48xlarge#3:2}, PP_3:{g6e.48xlarge#3:2}, PP_4:{g5.12xlarge#3:4}, PP_5:{g6e.48xlarge#3:2}}",,,large-decode/method_enumeration-wrk_decode-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.58,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,64.0,178.95,0.0,178.95,38.25,59.372861,59.37,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",39.67,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.12xlarge#3:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.48xlarge#1:4}}",,,large-decode/method_enumeration-wrk_decode-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.55,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,64.0,178.95,0.0,178.95,38.25,59.372861,59.37,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",49.59,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.12xlarge#3:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.48xlarge#1:4}}",,,large-decode/method_enumeration-wrk_decode-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.55,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,64.0,178.95,0.0,178.95,38.25,59.372861,59.37,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",196.61,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.12xlarge#3:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.48xlarge#1:4}}",,,large-decode/method_enumeration-wrk_decode-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.55,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,64.0,178.95,0.0,178.95,38.25,59.372861,59.37,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",393.22,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.12xlarge#3:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.48xlarge#1:4}}",,,large-decode/method_enumeration-wrk_decode-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.55,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#0,g6e.4xlarge#2",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,1024.0,1024.0,32.0,1128.12,1128.12,0.0,17.12,4.215476,4.22,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",17.71,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#0:1}, PP_2:{g6e.24xlarge#0:1}, PP_3:{g6e.24xlarge#0:1}, PP_4:{g6e.24xlarge#0:1}, PP_5:{g6e.4xlarge#2:1}}",,,large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#0,g6e.4xlarge#2",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,1024.0,1024.0,32.0,1128.12,1128.12,0.0,17.12,4.215476,4.22,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",22.14,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#0:1}, PP_2:{g6e.24xlarge#0:1}, PP_3:{g6e.24xlarge#0:1}, PP_4:{g6e.24xlarge#0:1}, PP_5:{g6e.4xlarge#2:1}}",,,large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#0,g6e.4xlarge#2",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,1024.0,1024.0,32.0,1128.12,1128.12,0.0,17.12,4.215476,4.22,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",196.61,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#0:1}, PP_2:{g6e.24xlarge#0:1}, PP_3:{g6e.24xlarge#0:1}, PP_4:{g6e.24xlarge#0:1}, PP_5:{g6e.4xlarge#2:1}}",,,large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#0,g6e.4xlarge#2",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,1024.0,1024.0,32.0,1128.12,1128.12,0.0,17.12,4.215476,4.22,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",393.22,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#0:1}, PP_2:{g6e.24xlarge#0:1}, PP_3:{g6e.24xlarge#0:1}, PP_4:{g6e.24xlarge#0:1}, PP_5:{g6e.4xlarge#2:1}}",,,large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3","L40S,A10G",,5,5.0,"{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9.0,,1024.0,1024.0,32.0,556.78,556.78,0.0,14.76,7.363775,7.36,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",14.76,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.5,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#1,g6e.4xlarge#1",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,1024.0,1024.0,64.0,1353.74,1353.74,0.0,17.12,3.512897,3.51,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",17.71,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#1:1}, PP_2:{g6e.24xlarge#1:1}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g6e.24xlarge#1:1}, PP_5:{g6e.24xlarge#1:1}}",,,large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.21,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#1,g6e.4xlarge#1",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,1024.0,1024.0,64.0,1353.74,1353.74,0.0,17.12,3.512897,3.51,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",22.14,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#1:1}, PP_2:{g6e.24xlarge#1:1}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g6e.24xlarge#1:1}, PP_5:{g6e.24xlarge#1:1}}",,,large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.21,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#1,g6e.4xlarge#1",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,1024.0,1024.0,64.0,1353.74,1353.74,0.0,17.12,3.512897,3.51,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",196.61,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#1:1}, PP_2:{g6e.24xlarge#1:1}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g6e.24xlarge#1:1}, PP_5:{g6e.24xlarge#1:1}}",,,large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.21,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#1,g6e.4xlarge#1",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,1024.0,1024.0,64.0,1353.74,1353.74,0.0,17.12,3.512897,3.51,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",393.22,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#1:1}, PP_2:{g6e.24xlarge#1:1}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g6e.24xlarge#1:1}, PP_5:{g6e.24xlarge#1:1}}",,,large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.21,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3","L40S,A10G",,5,5.0,"{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9.0,,1024.0,1024.0,64.0,668.14,668.14,0.0,14.76,6.136479,6.14,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",14.76,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.42,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#2,g6e.48xlarge#2,g6e.48xlarge#3",L40S,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,16384.0,16384.0,32.0,2505.14,2505.14,0.0,68.48,7.593277,7.59,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",196.61,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#3:4}, PP_2:{g6e.48xlarge#2:4}, PP_3:{g6e.24xlarge#2:4}, PP_4:{g6e.48xlarge#3:4}, PP_5:{g6e.48xlarge#2:4}}",,,large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.11,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#2,g6e.48xlarge#2,g6e.48xlarge#3",L40S,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,16384.0,16384.0,32.0,2505.14,2505.14,0.0,68.48,7.593277,7.59,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",393.22,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#3:4}, PP_2:{g6e.48xlarge#2:4}, PP_3:{g6e.24xlarge#2:4}, PP_4:{g6e.48xlarge#3:4}, PP_5:{g6e.48xlarge#2:4}}",,,large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.11,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#3,g6e.48xlarge#2",L40S,,3,3.0,"{PP_1:4, PP_2:4, PP_3:4}",12.0,,16384.0,16384.0,32.0,1503.08,1503.08,0.0,41.09,7.593647,7.59,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}",41.09,,,,NO,"{PP_1:1-32, PP_2:33-48, PP_3:49-80}",,,"{PP_1:{g6e.48xlarge#2:4}, PP_2:{g6e.48xlarge#2:4}, PP_3:{g6e.24xlarge#3:4}}",,,large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.18,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#3,g6e.48xlarge#2",L40S,,3,3.0,"{PP_1:4, PP_2:4, PP_3:4}",12.0,,16384.0,16384.0,32.0,1503.08,1503.08,0.0,41.09,7.593647,7.59,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}",49.31,,,,NO,"{PP_1:1-32, PP_2:33-48, PP_3:49-80}",,,"{PP_1:{g6e.48xlarge#2:4}, PP_2:{g6e.48xlarge#2:4}, PP_3:{g6e.24xlarge#3:4}}",,,large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.18,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#3,p4de.24xlarge#0","A100,L40S",,5,5.0,"{PP_1:2, PP_2:4, PP_3:2, PP_4:2, PP_5:2}",12.0,,16384.0,16384.0,32.0,1599.34,1599.34,0.0,54.66,9.493511,9.49,"{PP_1:80.0, PP_2:48.0, PP_3:80.0, PP_4:80.0, PP_5:80.0}",61.64,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{p4de.24xlarge#0:2}, PP_2:{g6e.24xlarge#3:4}, PP_3:{p4de.24xlarge#0:2}, PP_4:{p4de.24xlarge#0:2}, PP_5:{p4de.24xlarge#0:2}}",,,large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.17,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#2,g6e.48xlarge#2,g6e.48xlarge#3",L40S,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,16384.0,16384.0,64.0,3006.17,3006.17,0.0,68.48,6.327731,6.33,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",81.99,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#3:4}, PP_2:{g6e.48xlarge#3:4}, PP_3:{g6e.24xlarge#2:4}, PP_4:{g6e.48xlarge#2:4}, PP_5:{g6e.48xlarge#2:4}}",,,large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.09,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#3,p4de.24xlarge#0","A100,L40S",,3,3.0,"{PP_1:4, PP_2:4, PP_3:4}",12.0,,16384.0,16384.0,64.0,2163.27,2163.27,0.0,54.66,7.018695,7.02,"{PP_1:48.0, PP_2:80.0, PP_3:80.0}",54.66,,,,NO,"{PP_1:1-16, PP_2:17-48, PP_3:49-80}",,,"{PP_1:{g6e.24xlarge#3:4}, PP_2:{p4de.24xlarge#0:4}, PP_3:{p4de.24xlarge#0:4}}",,,large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.13,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#3,p4de.24xlarge#0","A100,L40S",,3,3.0,"{PP_1:4, PP_2:4, PP_3:4}",12.0,,16384.0,16384.0,64.0,2163.27,2163.27,0.0,54.66,7.018695,7.02,"{PP_1:48.0, PP_2:80.0, PP_3:80.0}",65.59,,,,NO,"{PP_1:1-16, PP_2:17-48, PP_3:49-80}",,,"{PP_1:{g6e.24xlarge#3:4}, PP_2:{p4de.24xlarge#0:4}, PP_3:{p4de.24xlarge#0:4}}",,,large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.13,,,,,,
solver,llama3-70b-decode,"g6e.48xlarge#0,g6e.48xlarge#1,g6e.48xlarge#2,p4de.24xlarge#0","A100,L40S",,4,4.0,"{PP_1:8, PP_2:8, PP_3:8, PP_4:8}",32.0,,16384.0,16384.0,64.0,3656.92,3656.92,0.0,123.13,9.352884,9.35,"{PP_1:48.0, PP_2:80.0, PP_3:48.0, PP_4:48.0}",196.61,,,,NO,"{PP_1:1-16, PP_2:17-48, PP_3:49-64, PP_4:65-80}",,,"{PP_1:{g6e.48xlarge#2:8}, PP_2:{p4de.24xlarge#0:8}, PP_3:{g6e.48xlarge#0:8}, PP_4:{g6e.48xlarge#1:8}}",,,large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.08,,,,,,
solver,llama3-70b-decode,"g6e.48xlarge#0,g6e.48xlarge#1,g6e.48xlarge#2,p4de.24xlarge#0","A100,L40S",,4,4.0,"{PP_1:8, PP_2:8, PP_3:8, PP_4:8}",32.0,,16384.0,16384.0,64.0,3656.92,3656.92,0.0,123.13,9.352884,9.35,"{PP_1:48.0, PP_2:80.0, PP_3:48.0, PP_4:48.0}",393.22,,,,NO,"{PP_1:1-16, PP_2:17-48, PP_3:49-64, PP_4:65-80}",,,"{PP_1:{g6e.48xlarge#2:8}, PP_2:{p4de.24xlarge#0:8}, PP_3:{g6e.48xlarge#0:8}, PP_4:{g6e.48xlarge#1:8}}",,,large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.08,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#3,g6e.4xlarge#1",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,2048.0,2048.0,32.0,1106.83,1106.83,0.0,17.12,4.296543,4.3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",17.71,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#3:1}, PP_2:{g6e.24xlarge#3:1}, PP_3:{g6e.24xlarge#3:1}, PP_4:{g6e.4xlarge#1:1}, PP_5:{g6e.24xlarge#3:1}}",,,large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
