source_path,model_name,max_input_length,max_output_length,batch_size,budget_tested,total_tokens_per_sec,input_tokens_per_sec,output_tokens_per_sec,cost_per_hour,dollar_per_million_token,total_runtime_hours,total_cost,pipeline_stages,device_type,pp,mem_per_gpu_gb,placement,layer_mapping,tp_per_stage,num_gpus,total_layers,is_best,status
large-decode/method_enumeration-wrk_decode-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,8192,8192,32,49.59,103.74,0.00,103.74,38.25,102.424230,2.68,102.42,5,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",5,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#3:4}, PP_3:{g5.48xlarge#3:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,NO,SUCCESS
large-decode/method_enumeration-wrk_decode-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,8192,8192,32,196.61,103.74,0.00,103.74,38.25,102.424230,2.68,102.42,5,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",5,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#3:4}, PP_3:{g5.48xlarge#3:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,NO,SUCCESS
large-decode/method_enumeration-wrk_decode-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,8192,8192,32,393.22,103.74,0.00,103.74,38.25,102.424230,2.68,102.42,5,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",5,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#3:4}, PP_3:{g5.48xlarge#3:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,NO,SUCCESS
large-decode/method_enumeration-wrk_decode-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,8192,8192,64,33.06,176.14,0.00,176.14,33.06,52.137669,1.58,52.14,5,"g5.12xlarge#3,g6e.48xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:24.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#3:2}, PP_2:{g6e.48xlarge#3:2}, PP_3:{g6e.48xlarge#3:2}, PP_4:{g5.12xlarge#3:4}, PP_5:{g6e.48xlarge#3:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12,80,YES,SUCCESS
large-decode/method_enumeration-wrk_decode-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,8192,8192,64,39.67,178.95,0.00,178.95,38.25,59.372861,1.55,59.37,5,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",5,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.12xlarge#3:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.48xlarge#1:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,NO,SUCCESS
large-decode/method_enumeration-wrk_decode-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,8192,8192,64,49.59,178.95,0.00,178.95,38.25,59.372861,1.55,59.37,5,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",5,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.12xlarge#3:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.48xlarge#1:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,NO,SUCCESS
large-decode/method_enumeration-wrk_decode-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,8192,8192,64,196.61,178.95,0.00,178.95,38.25,59.372861,1.55,59.37,5,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",5,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.12xlarge#3:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.48xlarge#1:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,NO,SUCCESS
large-decode/method_enumeration-wrk_decode-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,8192,8192,64,393.22,178.95,0.00,178.95,38.25,59.372861,1.55,59.37,5,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",5,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.12xlarge#3:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.48xlarge#1:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,1024,1024,32,17.71,1128.12,1128.12,0.00,17.12,4.215476,0.25,4.22,5,"g6e.24xlarge#0,g6e.4xlarge#2",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#0:1}, PP_2:{g6e.24xlarge#0:1}, PP_3:{g6e.24xlarge#0:1}, PP_4:{g6e.24xlarge#0:1}, PP_5:{g6e.4xlarge#2:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,1024,1024,32,22.14,1128.12,1128.12,0.00,17.12,4.215476,0.25,4.22,5,"g6e.24xlarge#0,g6e.4xlarge#2",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#0:1}, PP_2:{g6e.24xlarge#0:1}, PP_3:{g6e.24xlarge#0:1}, PP_4:{g6e.24xlarge#0:1}, PP_5:{g6e.4xlarge#2:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,1024,1024,32,196.61,1128.12,1128.12,0.00,17.12,4.215476,0.25,4.22,5,"g6e.24xlarge#0,g6e.4xlarge#2",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#0:1}, PP_2:{g6e.24xlarge#0:1}, PP_3:{g6e.24xlarge#0:1}, PP_4:{g6e.24xlarge#0:1}, PP_5:{g6e.4xlarge#2:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,1024,1024,32,393.22,1128.12,1128.12,0.00,17.12,4.215476,0.25,4.22,5,"g6e.24xlarge#0,g6e.4xlarge#2",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#0:1}, PP_2:{g6e.24xlarge#0:1}, PP_3:{g6e.24xlarge#0:1}, PP_4:{g6e.24xlarge#0:1}, PP_5:{g6e.4xlarge#2:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,1024,1024,32,14.76,556.78,556.78,0.00,14.76,7.363775,0.50,7.36,5,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3",5,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,1024,1024,64,17.71,1353.74,1353.74,0.00,17.12,3.512897,0.21,3.51,5,"g6e.24xlarge#1,g6e.4xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#1:1}, PP_2:{g6e.24xlarge#1:1}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g6e.24xlarge#1:1}, PP_5:{g6e.24xlarge#1:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,1024,1024,64,22.14,1353.74,1353.74,0.00,17.12,3.512897,0.21,3.51,5,"g6e.24xlarge#1,g6e.4xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#1:1}, PP_2:{g6e.24xlarge#1:1}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g6e.24xlarge#1:1}, PP_5:{g6e.24xlarge#1:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,1024,1024,64,196.61,1353.74,1353.74,0.00,17.12,3.512897,0.21,3.51,5,"g6e.24xlarge#1,g6e.4xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#1:1}, PP_2:{g6e.24xlarge#1:1}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g6e.24xlarge#1:1}, PP_5:{g6e.24xlarge#1:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,1024,1024,64,393.22,1353.74,1353.74,0.00,17.12,3.512897,0.21,3.51,5,"g6e.24xlarge#1,g6e.4xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#1:1}, PP_2:{g6e.24xlarge#1:1}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g6e.24xlarge#1:1}, PP_5:{g6e.24xlarge#1:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,1024,1024,64,14.76,668.14,668.14,0.00,14.76,6.136479,0.42,6.14,5,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3",5,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,16384,16384,32,196.61,2505.14,2505.14,0.00,68.48,7.593277,0.11,7.59,5,"g6e.24xlarge#2,g6e.48xlarge#2,g6e.48xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#3:4}, PP_2:{g6e.48xlarge#2:4}, PP_3:{g6e.24xlarge#2:4}, PP_4:{g6e.48xlarge#3:4}, PP_5:{g6e.48xlarge#2:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,16384,16384,32,393.22,2505.14,2505.14,0.00,68.48,7.593277,0.11,7.59,5,"g6e.24xlarge#2,g6e.48xlarge#2,g6e.48xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#3:4}, PP_2:{g6e.48xlarge#2:4}, PP_3:{g6e.24xlarge#2:4}, PP_4:{g6e.48xlarge#3:4}, PP_5:{g6e.48xlarge#2:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,16384,16384,32,41.09,1503.08,1503.08,0.00,41.09,7.593647,0.18,7.59,3,"g6e.24xlarge#3,g6e.48xlarge#2",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.48xlarge#2:4}, PP_2:{g6e.48xlarge#2:4}, PP_3:{g6e.24xlarge#3:4}}","{PP_1:1-32, PP_2:33-48, PP_3:49-80}","{PP_1:4, PP_2:4, PP_3:4}",12,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,16384,16384,32,49.31,1503.08,1503.08,0.00,41.09,7.593647,0.18,7.59,3,"g6e.24xlarge#3,g6e.48xlarge#2",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.48xlarge#2:4}, PP_2:{g6e.48xlarge#2:4}, PP_3:{g6e.24xlarge#3:4}}","{PP_1:1-32, PP_2:33-48, PP_3:49-80}","{PP_1:4, PP_2:4, PP_3:4}",12,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,16384,16384,32,61.64,1599.34,1599.34,0.00,54.66,9.493511,0.17,9.49,5,"g6e.24xlarge#3,p4de.24xlarge#0",5,"{PP_1:80.0, PP_2:48.0, PP_3:80.0, PP_4:80.0, PP_5:80.0}","{PP_1:{p4de.24xlarge#0:2}, PP_2:{g6e.24xlarge#3:4}, PP_3:{p4de.24xlarge#0:2}, PP_4:{p4de.24xlarge#0:2}, PP_5:{p4de.24xlarge#0:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:4, PP_3:2, PP_4:2, PP_5:2}",12,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,16384,16384,64,81.99,3006.17,3006.17,0.00,68.48,6.327731,0.09,6.33,5,"g6e.24xlarge#2,g6e.48xlarge#2,g6e.48xlarge#3",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#3:4}, PP_2:{g6e.48xlarge#3:4}, PP_3:{g6e.24xlarge#2:4}, PP_4:{g6e.48xlarge#2:4}, PP_5:{g6e.48xlarge#2:4}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,16384,16384,64,54.66,2163.27,2163.27,0.00,54.66,7.018695,0.13,7.02,3,"g6e.24xlarge#3,p4de.24xlarge#0",3,"{PP_1:48.0, PP_2:80.0, PP_3:80.0}","{PP_1:{g6e.24xlarge#3:4}, PP_2:{p4de.24xlarge#0:4}, PP_3:{p4de.24xlarge#0:4}}","{PP_1:1-16, PP_2:17-48, PP_3:49-80}","{PP_1:4, PP_2:4, PP_3:4}",12,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,16384,16384,64,65.59,2163.27,2163.27,0.00,54.66,7.018695,0.13,7.02,3,"g6e.24xlarge#3,p4de.24xlarge#0",3,"{PP_1:48.0, PP_2:80.0, PP_3:80.0}","{PP_1:{g6e.24xlarge#3:4}, PP_2:{p4de.24xlarge#0:4}, PP_3:{p4de.24xlarge#0:4}}","{PP_1:1-16, PP_2:17-48, PP_3:49-80}","{PP_1:4, PP_2:4, PP_3:4}",12,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,16384,16384,64,196.61,3656.92,3656.92,0.00,123.13,9.352884,0.08,9.35,4,"g6e.48xlarge#0,g6e.48xlarge#1,g6e.48xlarge#2,p4de.24xlarge#0",4,"{PP_1:48.0, PP_2:80.0, PP_3:48.0, PP_4:48.0}","{PP_1:{g6e.48xlarge#2:8}, PP_2:{p4de.24xlarge#0:8}, PP_3:{g6e.48xlarge#0:8}, PP_4:{g6e.48xlarge#1:8}}","{PP_1:1-16, PP_2:17-48, PP_3:49-64, PP_4:65-80}","{PP_1:8, PP_2:8, PP_3:8, PP_4:8}",32,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,16384,16384,64,393.22,3656.92,3656.92,0.00,123.13,9.352884,0.08,9.35,4,"g6e.48xlarge#0,g6e.48xlarge#1,g6e.48xlarge#2,p4de.24xlarge#0",4,"{PP_1:48.0, PP_2:80.0, PP_3:48.0, PP_4:48.0}","{PP_1:{g6e.48xlarge#2:8}, PP_2:{p4de.24xlarge#0:8}, PP_3:{g6e.48xlarge#0:8}, PP_4:{g6e.48xlarge#1:8}}","{PP_1:1-16, PP_2:17-48, PP_3:49-64, PP_4:65-80}","{PP_1:8, PP_2:8, PP_3:8, PP_4:8}",32,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,2048,2048,32,17.71,1106.83,1106.83,0.00,17.12,4.296543,0.25,4.30,5,"g6e.24xlarge#3,g6e.4xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#3:1}, PP_2:{g6e.24xlarge#3:1}, PP_3:{g6e.24xlarge#3:1}, PP_4:{g6e.4xlarge#1:1}, PP_5:{g6e.24xlarge#3:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,2048,2048,32,22.14,1106.83,1106.83,0.00,17.12,4.296543,0.25,4.30,5,"g6e.24xlarge#3,g6e.4xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#3:1}, PP_2:{g6e.24xlarge#3:1}, PP_3:{g6e.24xlarge#3:1}, PP_4:{g6e.4xlarge#1:1}, PP_5:{g6e.24xlarge#3:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,2048,2048,32,196.61,1106.83,1106.83,0.00,17.12,4.296543,0.25,4.30,5,"g6e.24xlarge#3,g6e.4xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#3:1}, PP_2:{g6e.24xlarge#3:1}, PP_3:{g6e.24xlarge#3:1}, PP_4:{g6e.4xlarge#1:1}, PP_5:{g6e.24xlarge#3:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,2048,2048,32,393.22,1106.83,1106.83,0.00,17.12,4.296543,0.25,4.30,5,"g6e.24xlarge#3,g6e.4xlarge#1",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.24xlarge#3:1}, PP_2:{g6e.24xlarge#3:1}, PP_3:{g6e.24xlarge#3:1}, PP_4:{g6e.4xlarge#1:1}, PP_5:{g6e.24xlarge#3:1}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,llama3-70b-decode,2048,2048,32,14.76,546.59,546.59,0.00,14.76,7.501080,0.51,7.50,5,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3",5,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}","{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,2048,2048,64,196.61,2263.60,2263.60,0.00,34.24,4.201759,0.12,4.20,5,"g6e.12xlarge#1,g6e.48xlarge#0",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#0:2}, PP_2:{g6e.48xlarge#0:2}, PP_3:{g6e.48xlarge#0:2}, PP_4:{g6e.12xlarge#1:2}, PP_5:{g6e.48xlarge#0:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,2048,2048,64,393.22,2263.60,2263.60,0.00,34.24,4.201759,0.12,4.20,5,"g6e.12xlarge#1,g6e.48xlarge#0",5,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}","{PP_1:{g6e.48xlarge#0:2}, PP_2:{g6e.48xlarge#0:2}, PP_3:{g6e.48xlarge#0:2}, PP_4:{g6e.12xlarge#1:2}, PP_5:{g6e.48xlarge#0:2}}","{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}","{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10,80,YES,SUCCESS
large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,2048,2048,64,20.55,1358.16,1358.16,0.00,20.55,4.202986,0.20,4.20,3,"g6e.12xlarge#2,g6e.24xlarge#2",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.12xlarge#2:2}, PP_2:{g6e.24xlarge#2:2}, PP_3:{g6e.24xlarge#2:2}}","{PP_1:1-32, PP_2:33-64, PP_3:65-80}","{PP_1:2, PP_2:2, PP_3:2}",6,80,NO,SUCCESS
large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,llama3-70b-decode,2048,2048,64,24.66,1358.16,1358.16,0.00,20.55,4.202986,0.20,4.20,3,"g6e.12xlarge#2,g6e.24xlarge#2",3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}","{PP_1:{g6e.12xlarge#2:2}, PP_2:{g6e.24xlarge#2:2}, PP_3:{g6e.24xlarge#2:2}}","{PP_1:1-32, PP_2:33-64, PP_3:65-80}","{PP_1:2, PP_2:2, PP_3:2}",6,80,NO,SUCCESS
