data_source,data_source_type,model_name,model_architecture,precision,params_billion,tp,pp,dp,gpu_model,gpu_count_total,gpu_mem_gb,num_nodes,gpus_per_node,interconnect,cloud,region,instance_type,price_per_instance_hour_usd,runtime_stack,task_type,request_pattern,num_requests,max_num_seqs,input_len_tokens_min,input_len_tokens_max,input_len_tokens_avg,input_len_tokens_fixed,output_len_tokens_min,output_len_tokens_max,output_len_tokens_avg,output_len_tokens_fixed,tokens_per_sec_total,tokens_per_sec_per_gpu,tokens_per_sec_prefill,tokens_per_sec_decode,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,tpot_ms_p50,tpot_ms_p95,tpot_ms_p99,e2e_ms_p50,e2e_ms_p95,e2e_ms_p99,total_cost_usd,cost_per_1m_tokens_total_usd,cost_per_1m_tokens_prefill_usd,cost_per_1m_tokens_decode_usd,is_lmcache,is_continuous_batching,kv_offload_target,cuda_graphs,spec_decode,prefill_decode_ratio,batch_size,model_config_json
dynamo_swept,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,1.0,H200_SXM,8.0,141.0,,,NVLink,,,,,vllm 0.10.1.1,prefill,,,128.0,14338.0,14338.0,14338.0,14338.0,,,,,366068.5570349422,45758.569629367776,366068.5570349422,,313.340214,,,,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_swept,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,1.0,H200_SXM,8.0,141.0,,,NVLink,,,,,vllm 0.10.1.1,prefill,,,128.0,15355.0,15355.0,15355.0,15355.0,,,,,346917.9402382731,43364.74252978414,346917.9402382731,,354.0895,,,,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_swept,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,1.0,H200_SXM,8.0,141.0,,,NVLink,,,,,vllm 0.10.1.1,prefill,,,128.0,16372.0,16372.0,16372.0,16372.0,,,,,348820.4079795779,43602.55099744724,348820.4079795779,,375.482618,,,,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,350.0,350.0,350.0,350.0,,,,,226.91981992754492,226.91981992754492,,226.91981992754492,,,,4.379871,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,350.0,350.0,350.0,350.0,,,,,13423.748520247656,13423.748520247656,,13423.748520247656,,,,19.11118175665399,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,350.0,350.0,350.0,350.0,,,,,16514.882310550725,16514.882310550725,,16514.882310550725,,,,31.072182466666664,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,350.0,350.0,350.0,350.0,,,,,18079.3106140318,18079.3106140318,,18079.3106140318,,,,42.49016448792885,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,350.0,350.0,350.0,350.0,,,,,19287.84212604141,19287.84212604141,,19287.84212604141,,,,46.64760561201144,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,350.0,350.0,350.0,350.0,,,,,19235.073053261687,19235.073053261687,,19235.073053261687,,,,40.96429363157894,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,350.0,350.0,350.0,350.0,,,,,18968.94591404177,18968.94591404177,,18968.94591404177,,,,42.5789509567705,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,2997.0,2997.0,2997.0,2997.0,,,,,223.73375762472148,223.73375762472148,,223.73375762472148,,,,4.427375,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,2997.0,2997.0,2997.0,2997.0,,,,,4810.709246106577,4810.709246106577,,4810.709246106577,,,,9.937452489795918,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,2997.0,2997.0,2997.0,2997.0,,,,,6101.492570535862,6101.492570535862,,6101.492570535862,,,,15.479184278350514,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,2997.0,2997.0,2997.0,2997.0,,,,,6370.907901095487,6370.907901095487,,6370.907901095487,,,,22.128069820689653,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,2997.0,2997.0,2997.0,2997.0,,,,,7039.813620722047,7039.813620722047,,7039.813620722047,,,,26.759189020725387,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,2997.0,2997.0,2997.0,2997.0,,,,,7390.453588352128,7390.453588352128,,7390.453588352128,,,,31.79672974688797,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,2997.0,2997.0,2997.0,2997.0,,,,,6794.772011902521,6794.772011902521,,6794.772011902521,,,,41.70781893771626,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,5644.0,5644.0,5644.0,5644.0,,,,,219.4311838188184,219.4311838188184,,219.4311838188184,,,,4.510708,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,5644.0,5644.0,5644.0,5644.0,,,,,2605.570416157178,2605.570416157178,,2605.570416157178,,,,10.132151629629629,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,5644.0,5644.0,5644.0,5644.0,,,,,3430.089841788363,3430.089841788363,,3430.089841788363,,,,15.117307396226416,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,5644.0,5644.0,5644.0,5644.0,,,,,3925.713705802805,3925.713705802805,,3925.713705802805,,,,19.673641683544304,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,5644.0,5644.0,5644.0,5644.0,,,,,3916.505418192947,3916.505418192947,,3916.505418192947,,,,24.904545161904764,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
dynamo_test,measured,nvidia/Llama-3.1-8B-Instruct-FP8,LlamaForCausalLM,fp8,8.030519296,1,1,,H200,1.0,141.0,,,NVLink,,,,,,decode,,,,5644.0,5644.0,5644.0,5644.0,,,,,4115.850027855884,4115.850027855884,,4115.850027855884,,,,31.099773183206107,,,,,,,,,,,,,,,,,"{""architectures"":[""LlamaForCausalLM""],""attention_bias"":false,""attention_dropout"":0.0,""bos_token_id"":128000,""eos_token_id"":[128001,128008,128009],""head_dim"":128,""hidden_act"":""silu"",""hidden_size"":4096,""initializer_range"":0.02,""intermediate_size"":14336,""max_position_embeddings"":131072,""mlp_bias"":false,""model_type"":""llama"",""num_attention_heads"":32,""num_hidden_layers"":32,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":{""factor"":8.0,""high_freq_factor"":4.0,""low_freq_factor"":1.0,""original_max_position_embeddings"":8192,""rope_type"":""llama3""},""rope_theta"":500000.0,""tie_word_embeddings"":false,""torch_dtype"":""bfloat16"",""transformers_version"":""4.50.0.dev0"",""use_cache"":true,""vocab_size"":128256}"
